epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc,lr
1,0.6481667992210228,0.6197372446991974,0.7309154260373772,0.7250262881177708,0.8980203177910915,0.8023039329764953,0.8163065797332534,0.001
2,0.6109883587679967,0.6115416139381926,0.7339246119733924,0.7234989648033127,0.9102630893461839,0.8062060214557619,0.8193692591452425,0.001
3,0.6007936897233705,0.6160774740826669,0.7317865061767501,0.7185939887926643,0.9185985933836937,0.8063796947350369,0.8154034747053762,0.001
4,0.5946896553741569,0.6288107147290006,0.7343997465948685,0.723670597972274,0.9110445428497005,0.8066190036900369,0.8156992167046869,0.001
5,0.5874040157221304,0.5852529057355368,0.7397846056382642,0.7255083179297597,0.9201615003907267,0.8113229214515388,0.836445767916203,0.001
6,0.5668784597751737,0.5534799867323077,0.755464048146975,0.7422930743243243,0.9157332638707997,0.8199416909620991,0.8548937670531835,0.001
7,0.5504111427306059,0.5617943365340574,0.7501583782071587,0.7280887544125063,0.9402188069809846,0.8206673108622747,0.8570997681951055,0.001
8,0.5373855592475069,0.5562214769610986,0.7523756731073804,0.7345634470673127,0.9281062776764782,0.8200701996662639,0.8593449604142493,0.001
9,0.5233679483328652,0.5523118376387879,0.7621159328476401,0.7483528161530287,0.9171659286272467,0.8242041198501873,0.8630207782434924,0.001
10,0.508707980877619,0.5649762173522602,0.755464048146975,0.7353363412633306,0.9339671789528523,0.8228341939185313,0.8567562312365646,0.001
11,0.4954883745143872,0.5498754128955691,0.7728064618308521,0.7720946022405794,0.8886428757488929,0.8262791401755979,0.8647775093998069,0.001
12,0.4820923864072585,0.5779913240965867,0.7670256572695597,0.7778690448251584,0.8633758791351914,0.818395061728395,0.8547054551769322,0.001
13,0.47088915977963425,0.5987474667173359,0.7657586316122902,0.7792238523426408,0.8577754623599896,0.816615003099814,0.8527065786807908,0.001
14,0.47644580922398216,0.5952582134369535,0.7733607855559075,0.7946647087616251,0.8457931753060692,0.8194321766561514,0.8539931484682721,0.001
15,0.455951344336744,0.5948062828514128,0.7640956604371238,0.7629546726357023,0.8878614222453765,0.8206825979654487,0.8591060382412297,0.001
16,0.4365826655373571,0.5842031336130723,0.7661545771301869,0.7615410162736632,0.8959364417817139,0.823290048471067,0.8635201980734671,0.001
17,0.4211011505568221,0.6101097427686747,0.769163763066202,0.769248162803844,0.8861682729877572,0.8235792531622587,0.8593080058201183,0.0005
18,0.38768234170776905,0.6724220295495678,0.7775578080456129,0.7949836423118866,0.8545194060953373,0.8236771075262068,0.8575282783553166,0.0005
19,0.3735682679631706,0.7191473263917092,0.7716186252771619,0.7806134394755326,0.8684553269080489,0.8221948212083847,0.8566331983550008,0.0005
20,0.3661105402912976,0.7211720143220847,0.7730440291415901,0.7852062588904695,0.862724667882261,0.822142236564478,0.8528563046458331,0.0005
21,0.3604241628252049,0.6922815235308076,0.77668672790624,0.7851608358769664,0.8710601719197708,0.825882934057792,0.8597913229718388,0.0005
22,0.3508624938085249,0.7025945761912986,0.7736775419702249,0.7877268385864374,0.8593383693670227,0.8219758315684564,0.8566101757349478,0.0005
23,0.3444319285402222,0.7297654699109778,0.7708267342413684,0.7804878048780488,0.8668924199010158,0.8214241638899173,0.8539109379810084,0.00025
