epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc,lr
1,0.6144485876478333,0.561014071269997,0.7824444496586029,0.663853959849989,0.7911791770737479,0.7219456606489534,0.8755507541414804,0.001
2,0.562740765560496,0.5420358693715732,0.8049930782045567,0.7138873396542108,0.7571973182594979,0.7349047877260694,0.8863482527340227,0.001
3,0.5423369973577792,0.522936302452356,0.8103662685656632,0.7151562688548329,0.7790850532404364,0.7457531143827859,0.8946929480229118,0.001
4,0.5246088296868644,0.5073711828547068,0.8200333184729816,0.7333003463631865,0.7792822400420665,0.7555923777961889,0.9014971926274129,0.001
5,0.5076564583747919,0.489638952407819,0.8231774560641967,0.731851672907356,0.7965032207177599,0.7628100214024928,0.9076555979909516,0.001
6,0.49520844317157753,0.47145986448910226,0.8263685210821464,0.7208592425098926,0.838175364795583,0.775103330902018,0.9154259631855131,0.001
7,0.4818409596894829,0.4582918412228605,0.8314601468828456,0.7288947158410762,0.8404758774812673,0.7807186250267119,0.9203869603005155,0.001
8,0.4714252716342647,0.45417951004276313,0.8337361270794716,0.7373277271665498,0.8298935191271197,0.7808769868266435,0.9212924977851111,0.001
9,0.46227996083325706,0.44135099944105655,0.8444825078016847,0.7623121104729317,0.8200341790456159,0.7901203293223559,0.9257598563360497,0.001
10,0.4534187566775169,0.43502020523151663,0.8369506558107886,0.7349212665567619,0.8497436571578809,0.7881725346745923,0.9278198174330593,0.001
11,0.4463620454383393,0.43706973313421216,0.8381238414791525,0.7339222416024307,0.8573682134875772,0.7908570042744111,0.9276009608296567,0.001
12,0.44121215824513155,0.4250482219245395,0.8480489922335108,0.7596268124554314,0.8402129617457604,0.7978902690219087,0.9313323184143163,0.001
13,0.4357178054342512,0.42990601521524774,0.8483305567939182,0.7677806341045416,0.824503746549231,0.795131845841785,0.9302046492721596,0.001
14,0.43161883532836026,0.42479706156410724,0.8410333419366949,0.7355025953005525,0.866175890627054,0.7955087380399022,0.9324268352781111,0.001
15,0.42544390352850314,0.43072706213621703,0.8463830685844341,0.7637392733248128,0.8248323912186144,0.793111075999368,0.9289982145378489,0.001
16,0.42304220787021524,0.4275414450495247,0.8466880968582088,0.7532679738562091,0.8484290784803471,0.7980216383307573,0.9310297566552015,0.001
