epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc,lr
1,0.6278270773017133,0.6316780669402473,0.7225213810579664,0.7126987362413372,0.9107840583485283,0.7996569468267581,0.80537041422298,0.001
2,0.597054957140047,0.6458790462228317,0.7112765283496991,0.6951597289448209,0.9352696014587132,0.7975344291426033,0.7957606936781202,0.001
3,0.5884016515061351,0.6281349008596396,0.7148400380107697,0.7006200177147919,0.9271945819223756,0.7981389091316777,0.8095096576602177,0.001
4,0.5782191739012803,0.6212412487078882,0.719908140639848,0.7040102473150064,0.930580880437614,0.8015930891344589,0.8119853786628989,0.001
5,0.5662232039938198,0.621435171695827,0.7075546404814698,0.6876707167749835,0.9508986715290441,0.7981415687346269,0.8211130450111956,0.001
6,0.5543829370467634,0.6037727811562392,0.7494456762749445,0.737578947368421,0.9126074498567335,0.8158109209453953,0.8299323529643926,0.001
7,0.5385405475078375,0.6047516787778351,0.7521381057966424,0.7411452810180276,0.9102630893461839,0.8170446574701894,0.8335696111939925,0.001
8,0.524767418022712,0.5817777265355439,0.7564143173899271,0.7351798855273917,0.9368325084657463,0.8238460657427557,0.8437774988751805,0.001
9,0.5143624613593284,0.6008593367798404,0.7638580931263859,0.7645931935992788,0.8836936702266215,0.819840502658289,0.8411523281788975,0.001
10,0.5064224357927241,0.5942244344865294,0.7778745644599303,0.7877642612495571,0.8687158114092212,0.8262620006193868,0.8462289211468685,0.001
11,0.5009914809525581,0.5747728816781413,0.7769242952169781,0.7790791135606844,0.8836936702266215,0.8280954415085129,0.8507388156111784,0.001
12,0.4916543586830443,0.59025604434776,0.7685302502375673,0.779147587178584,0.8642875748892941,0.8195121951219512,0.8495864479649319,0.001
13,0.48067095441993407,0.5911026962073009,0.781675641431739,0.7963386727688787,0.8611617608752279,0.8274826356298104,0.8520083355040375,0.001
14,0.4754058925609407,0.5729594086390257,0.7805669939816281,0.8047447522046951,0.8438395415472779,0.8238285968593044,0.8602889009922092,0.001
15,0.4694318701160536,0.5402358017825407,0.7871396895787139,0.7873099953938277,0.8904662672570982,0.8357169050238357,0.8707607331454688,0.001
16,0.4632987219859092,0.5143231323747827,0.8007602153943617,0.7953089244851259,0.9053138838239124,0.8467535631623827,0.8824340829498423,0.001
17,0.45523417872688576,0.5513061525777546,0.7851599619892303,0.7820061342724072,0.8965876530346445,0.8353862022935501,0.8662204093553403,0.001
18,0.4540904977902628,0.5456048044017141,0.7942667089008553,0.8090776344609394,0.8659807241469133,0.8365626572722697,0.8728026290516522,0.001
19,0.4491751848130298,0.49652245575311604,0.8009977827050998,0.7947050096998745,0.9070070330815316,0.8471504166413235,0.8932769871152262,0.001
20,0.4451275286434476,0.5012002868245057,0.8075704783021856,0.8087785361261474,0.8951549882781974,0.8497774480712166,0.8892558168294036,0.001
21,0.43888937653080506,0.5091288727499991,0.8055115616091226,0.8098006644518272,0.8889033602500651,0.8475102446293307,0.8858500872228405,0.001
22,0.4355500699159341,0.5670845019481703,0.7892777953753564,0.8267552429334375,0.826647564469914,0.8267014001953761,0.871062132131421,0.001
23,0.43026548188620584,0.4882770149014699,0.799889135254989,0.7885714285714286,0.9166449596249023,0.8477985906161537,0.8940169078121669,0.001
24,0.42574686500642384,0.4844484442775332,0.814935064935065,0.8183335320061986,0.8941130502735087,0.8545465861704113,0.8995602942685517,0.001
25,0.4241002189748687,0.514900864811725,0.8073329109914475,0.8375595314712319,0.8474863245636884,0.8424936880947757,0.8929920328578833,0.001
26,0.4161149232292603,0.46996389657636456,0.8143015521064302,0.811616220638074,0.904532430320396,0.8555589775177087,0.9043579977950907,0.001
27,0.4153065571725469,0.4665783830270124,0.8220620842572062,0.820488610881624,0.9054441260744985,0.860875487585908,0.905234896503456,0.001
28,0.4088600017527349,0.48243563397783285,0.820874247703516,0.8347342398022249,0.8795259182078666,0.856544901065449,0.9044443523539643,0.001
29,0.4066453574834349,0.4647752615470049,0.8202407348748812,0.824687800192123,0.894503777025267,0.858178183181307,0.9076197110463847,0.001
30,0.40186307245820546,0.4541831744245375,0.8148558758314856,0.802927161334241,0.9217244073977598,0.8582342954159593,0.9106870212939501,0.001
31,0.3931276699213653,0.4345934765625628,0.830456129236617,0.8224810716365755,0.9196405313883824,0.8683514726680194,0.9191676467724917,0.001
32,0.3851577631305993,0.4363250892373591,0.8405923344947736,0.8533117126107023,0.8909872362594425,0.8717425931825422,0.9232211013495204,0.001
33,0.38443273672362893,0.46787347684179775,0.8291099144757681,0.853031465848043,0.868585569158635,0.860738255033557,0.9115243737189556,0.001
34,0.3796916566684683,0.4155043325846716,0.8398796325625594,0.838520469236294,0.9123469653555614,0.873877245508982,0.9261709041443347,0.001
35,0.3739642958358908,0.41916366932512844,0.8400380107697181,0.8321202160131487,0.9231570721542068,0.8752778463818227,0.9243964784600367,0.001
36,0.36927830979470383,0.4228522175475014,0.8405131453911941,0.8315382814329197,0.9251107059129982,0.8758323057953145,0.9240608086596624,0.001
37,0.366484777229894,0.459597428595718,0.8088375039594552,0.7817987152034261,0.9510289137796301,0.8581501939123282,0.9171064118654636,0.001
38,0.36120877677780555,0.4122307711386984,0.8430471967057332,0.8409145319607374,0.9149518103672831,0.876372255489022,0.9281855412683753,0.001
39,0.3606190186033607,0.4203149179680439,0.8477985429204942,0.8575155279503106,0.8990622557957801,0.8777975584944049,0.9293332649232624,0.001
40,0.35712144543080937,0.4493500618712057,0.8410674691162496,0.8717713386652681,0.8659807241469133,0.8688663835347925,0.9208487848003346,0.001
41,0.3583711277666349,0.43755399845068965,0.8424928729806779,0.8624952211036064,0.881479551966658,0.8718840579710145,0.9222555195087103,0.001
42,0.3529060409559471,0.4038796886424475,0.8432055749128919,0.8349400423230661,0.924980463662412,0.8776569451309936,0.9305819723675938,0.001
43,0.345633045114698,0.4259816949126087,0.8489863794741843,0.8655770936272646,0.8898150560041678,0.8775287393231006,0.927318233125735,0.001
44,0.3472689352323684,0.4058592757658113,0.8465315172632246,0.8393237171908252,0.9245897369106538,0.8798958849776897,0.9295242079560913,0.001
45,0.34687207504663986,0.4023277879515781,0.8524707000316757,0.855049456588106,0.911956238603803,0.8825865002836075,0.9319314794204089,0.001
46,0.34516558867622743,0.40871861047948466,0.8496198923028191,0.850030284675954,0.9139098723625945,0.8808134061382037,0.9297280041888011,0.001
47,0.33953114171510856,0.47832141991799015,0.8404339562876149,0.8947441795622473,0.8358947642615264,0.864318901084102,0.9262143445394291,0.001
48,0.33792249813249653,0.4372039658170712,0.8492239467849224,0.8691815856777494,0.8852565772336546,0.8771454381210478,0.9244071346441756,0.001
49,0.3353851413102512,0.4155250053617019,0.8494615140956604,0.8563849475632326,0.9040114613180515,0.8795539504530191,0.9291277058156454,0.001
50,0.3340129083376618,0.40680589911681186,0.8484320557491289,0.8388993414863594,0.929148215681167,0.8817204301075269,0.9298650085117914,0.001
51,0.3283263199779336,0.4148561425035513,0.8569052898321191,0.8721947508558388,0.8959364417817139,0.8839061998072599,0.9302134131100007,0.001
52,0.32860311521901486,0.40547429423166226,0.8519955654101996,0.851591816971311,0.916254232873144,0.8827404479578392,0.931802960577381,0.001
53,0.32316073426789804,0.40026395011551774,0.8619733924611973,0.8772085928562349,0.8988017712946079,0.8878739144419427,0.9376489431959606,0.001
54,0.32224780743585435,0.42722232206901417,0.8540544821032626,0.87786556145577,0.8827819744725189,0.8803169036950451,0.9298433935605075,0.001
55,0.3212115080881941,0.38134797919965996,0.8565093443142223,0.8532032755298651,0.9227663454024485,0.8866224502565386,0.9387821560223227,0.001
56,0.31394498591351494,0.3923252546947591,0.8593601520430789,0.8764991069150293,0.8947642615264392,0.88553750966744,0.9379083620787189,0.001
57,0.31392634577685635,0.41228945978646037,0.8519163763066202,0.8485357657225157,0.9208127116436572,0.8831980012492192,0.9282458342213487,0.001
58,0.3149924232878848,0.3871615396458891,0.8508077288565093,0.8368604651162791,0.9373534774680906,0.8842609657206045,0.937920767981982,0.001
59,0.314328343887979,0.39182982139195066,0.8550839404497941,0.849176021017435,0.9261526439176869,0.8859955145776227,0.9363010411486579,0.0005
60,0.29286621186299333,0.3919311960192421,0.8653785239151093,0.8762588116817724,0.9066163063297734,0.8911791063884266,0.9391222330099642,0.0005
61,0.2930138217879692,0.3934301528372342,0.8573012353500158,0.859960793923058,0.9141703568637666,0.8862373737373738,0.9368077492823521,0.0005
62,0.2902193182909081,0.38169448973163017,0.8629236617041495,0.8682352941176471,0.9131284188590779,0.890116168348886,0.9401526597046264,0.0005
63,0.2894784966133748,0.3868141270325154,0.8649825783972126,0.8716863721219664,0.9122167231049753,0.891491122000891,0.9401111532096164,0.0005
64,0.28673756224548824,0.3996868260534881,0.8629236617041495,0.8820506231530258,0.8941130502735087,0.8880408770454692,0.9383729453956074,0.0005
65,0.2856342376899799,0.38863615613383584,0.8636363636363636,0.8673821860350358,0.9157332638707997,0.8909021794221997,0.9389389466427759,0.0005
66,0.28476706519096134,0.38140756535001946,0.8613398796325625,0.8557196014884167,0.9284970044282366,0.8906240239865076,0.9408335635595338,0.0005
67,0.2829558638060822,0.3854696299927899,0.8650617675007919,0.8639132553606238,0.9235477989059651,0.8927357421629107,0.9400623320993209,0.0005
68,0.28239724937611194,0.382304786711554,0.8604687994931898,0.8545062320230106,0.9286272466788226,0.8900262139558107,0.9404486911311606,0.0005
69,0.2829742340587259,0.38447780113290003,0.866012036743744,0.8730989778110197,0.9122167231049753,0.8922292993630573,0.9406238077571759,0.0005
70,0.2767850766360626,0.40811134851714476,0.8592017738359202,0.8639279546015297,0.9120864808543891,0.8873542828180436,0.9338392915874032,0.0005
71,0.2782913996340248,0.37722176266244695,0.8654577130186887,0.863023679417122,0.9256316749153425,0.8932319487211714,0.9420383043774552,0.0005
72,0.2751140691385935,0.3891062119339086,0.863477985429205,0.8610235265583314,0.9247199791612399,0.8917357447877418,0.9394519827080392,0.0005
73,0.2779480793037511,0.3906538174782373,0.8659328476401648,0.8745775441231693,0.9100026048450117,0.8919384693942682,0.9385202243850328,0.0005
74,0.2758538796954521,0.39435353896380226,0.860072853975293,0.8660968660968661,0.9106538160979422,0.887816646562123,0.9373465443705089,0.0005
75,0.2749382979014551,0.4022631848537469,0.8646658219828951,0.8811135231771166,0.8986715290440219,0.889805919143723,0.9366493799679525,0.0005
76,0.27365415157834866,0.3971863337474156,0.8649825783972126,0.8767503469156049,0.9051836415733264,0.8907401473886575,0.939621166075972,0.0005
77,0.27270213001842786,0.39367647811393197,0.8638739309471016,0.8755830076893987,0.904662672570982,0.8898853372621869,0.9395200638844815,0.00025
78,0.26319486827840816,0.3858949083127553,0.8663287931580614,0.8752192432974192,0.9098723625944256,0.8922094508301405,0.9415662880432353,0.00025
79,0.26040113851035235,0.39236349471479276,0.8659328476401648,0.8720626631853786,0.9135191456108361,0.8923096495133898,0.9397541578851816,0.00025
80,0.25706859199362597,0.3900322351840478,0.8641114982578397,0.8621234207968902,0.9243292524094816,0.8921433060967945,0.9405536479670369,0.00025
81,0.25822978654371775,0.39761500416111345,0.8659328476401648,0.8794218333967287,0.9033602500651211,0.8912303244458721,0.9395422971575614,0.00025
82,0.26065115816577794,0.39504945385682433,0.8641114982578397,0.8694843827466534,0.9136493878614222,0.8910199415724629,0.9386140645843695,0.00025
83,0.2537872512739693,0.3853297009309636,0.8684668989547039,0.8751714677640604,0.9140401146131805,0.8941836019621584,0.9424879164134178,0.00025
84,0.25235894391552427,0.3953171441543706,0.8649033892936332,0.8664702994599902,0.9195102891377963,0.8922027044104638,0.9387490297610122,0.00025
85,0.25497268240395315,0.3894769122234628,0.8646658219828951,0.8632104174272849,0.9238082834071373,0.8924819125511168,0.9399994606129016,0.00025
86,0.25674507604829394,0.40216675332594143,0.8652201457079506,0.8807339449541285,0.9002344360510549,0.8903774314053845,0.9389721518387839,0.00025
87,0.25471191334293186,0.39821892383072194,0.8644282546721571,0.8705590062111801,0.9127376921073196,0.8911495422177009,0.938322137762096,0.00025
88,0.25428596243838947,0.39286521190329443,0.8677541970224897,0.8775766716943187,0.9093513935920813,0.8931815274401944,0.9410915089946087,0.00025
89,0.25160560940783544,0.3997679011542586,0.8676750079189104,0.8865010938103204,0.8972388642875749,0.8918376593954301,0.9412448791115111,0.000125
90,0.24755204143028747,0.40092038514587697,0.8657744694330061,0.8769056318508253,0.9064860640791873,0.8914505283381364,0.939522708196842,0.000125
91,0.24545801557763466,0.39501781069402453,0.8656160912258474,0.8658999143521351,0.9217244073977598,0.8929405084852691,0.9406149407595097,0.000125
92,0.2460962713320504,0.3956617578722631,0.8675166297117517,0.8804003547447105,0.9050533993227403,0.892556675871813,0.9415785492328864,0.000125
93,0.24386297048717753,0.39503856240476987,0.8677541970224897,0.8751248751248751,0.9127376921073196,0.8935356368736452,0.9407158193026909,0.000125
94,0.24585320808482317,0.39380494152914874,0.863953120050681,0.8579149651693491,0.9303203959364418,0.8926518370407398,0.9397071522729247,0.000125
95,0.24510440417156418,0.39049572915404657,0.8663287931580614,0.8762562814070352,0.9084396978379786,0.892057807903824,0.9417723865379505,6.25e-05
96,0.24086339687547254,0.3942479890476488,0.8675166297117517,0.8746101060511541,0.9129981766084918,0.8933919581979226,0.9410804055138517,6.25e-05
97,0.2399945451093987,0.3969180654121351,0.8668831168831169,0.8755165936130245,0.910523573847356,0.8926770095128647,0.9407743756923229,6.25e-05
98,0.24022057298748464,0.3991967520664764,0.8666455495723788,0.868816145705144,0.9195102891377963,0.8934446975449253,0.9400277455461098,6.25e-05
