epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc,lr
49,0.5861410116194747,0.8363418672066014,0.7708299115418006,0.6225532106376277,0.9093598001840411,0.7391083687261265,0.9097529170107511,0.00025
50,0.5828966886231987,0.8737736892950786,0.7756634364954598,0.629685707731131,0.9020638885237281,0.7416574346780512,0.9089878039189696,0.00025
51,0.5785488889669068,0.8881557437705923,0.7795818766277951,0.6358543417366946,0.8952280794005522,0.7435715455587706,0.9086212544850912,0.00025
52,0.5743992514132211,0.8715828667330491,0.7643304629390647,0.6151037492207676,0.9079794925726304,0.7333828838394564,0.907049445546882,0.00025
53,0.5711887243281429,0.8654237896338239,0.7756165090687253,0.6292484332830154,0.9041672144077824,0.7420633850303439,0.9090932760128101,0.00025
54,0.5681077594247957,0.8990160943352962,0.7805908163025881,0.6374677608440797,0.8935191271197581,0.7440816661649197,0.9077228619190878,0.00025
55,0.5640988002026764,0.9050257633420619,0.7812008728501373,0.6382848823557038,0.8933219403181281,0.7445695346098009,0.9082449230604515,0.00025
56,0.5621521029776583,0.9350793245542157,0.783711490180436,0.6430616529872113,0.8857631129223084,0.7451479126347802,0.9065639676358932,0.00025
57,0.5573097830056213,0.931485088860935,0.785236631549309,0.6445090839731057,0.8883922702773761,0.7470498825480172,0.9074095012355144,0.00025
58,0.5562633694110749,0.9235142725086337,0.7861282526572655,0.6463081130355515,0.8854344682529249,0.7472058130182766,0.9072565102764147,0.00025
59,0.5540562967265336,0.9380633024661033,0.7709237663952697,0.6241515965927208,0.9006178519784409,0.7373207415180133,0.9056644502069089,0.00025
60,0.5522897733996311,0.9394905463241421,0.7720030972101645,0.6250056851776049,0.9032470093335087,0.7387973441574152,0.9065037203104229,0.00025
61,0.5472048711962998,0.9444726970125068,0.789037753114808,0.6514332992650995,0.8797817799395293,0.748580856240038,0.9068086409239975,0.00025
62,0.5466001461415241,0.9267074646198893,0.7673103545367089,0.619317925845835,0.9035756540028921,0.7349175376226244,0.9063651654926479,0.00025
63,0.5441706191243915,0.9349649868144825,0.771627677796288,0.6245738442656484,0.9031155514657552,0.7384516163706232,0.9064849166307443,0.00025
64,0.5404887779344184,0.9915477247690564,0.7817405382575846,0.6394076589322769,0.8911528855001972,0.7445768575978912,0.906213719121522,0.00025
65,0.5385642874947129,0.9740868010096722,0.7874656843192004,0.6485377859279993,0.8833311423688708,0.7479407836153161,0.9061302034416635,0.00025
66,0.536383349991714,0.9926286032283539,0.7787841103733076,0.6348215117904744,0.8953595372683055,0.7429101221640488,0.9056963181267927,0.00025
67,0.5334845216129906,0.9713387076180797,0.7735047748656703,0.6273297614141137,0.9004206651768109,0.7394672208577366,0.9060265853330771,0.000125
68,0.512464556726627,1.0247269325663109,0.7856120509631854,0.6452229603785308,0.887340607335349,0.7471566538450896,0.9055289833658667,0.000125
69,0.5067604385064138,1.0087054725904185,0.7843684741547198,0.6434285714285715,0.8881293545418694,0.7462307394930138,0.9056275347941826,0.000125
70,0.5036474748048931,1.0563447206048995,0.787090264905324,0.6483235095178278,0.882016563691337,0.7473267988416128,0.9045532726593274,0.000125
71,0.49965332900562015,1.0644627699332014,0.7893193176752152,0.651666261250304,0.8804390692782963,0.7489725740166066,0.9054070664468074,0.000125
72,0.499891677328075,1.0756381012711886,0.7908913864708229,0.6546882670594011,0.8765610621795714,0.7495503597122302,0.9042073796911674,0.000125
73,0.4959897731120388,1.084063939459331,0.7930031206738778,0.6585002975600079,0.8727487840147233,0.7506359884674091,0.904631516593276,0.000125
74,0.4959296595188789,1.081252963279371,0.7857059058166546,0.6464383759572316,0.882213750492967,0.7461433693748784,0.9031849859717114,0.000125
75,0.49259886813039583,1.0699269002689435,0.7878880311598113,0.6498107347374551,0.8801104246089129,0.7476270240089335,0.9047625379470369,0.000125
76,0.4898219341703225,1.0966378721847638,0.7890846805415425,0.6519849602031349,0.8776127251215985,0.7481579021096574,0.9044495166411006,0.000125
77,0.4872173133965892,1.1066629737503715,0.785494732396349,0.645821325648415,0.8837912449060076,0.7462951656768607,0.904018208437686,0.000125
78,0.4875581081335743,1.1192995928641822,0.7851662404092071,0.6457651588065447,0.882016563691337,0.7456242707117853,0.9033235216020581,0.000125
79,0.48617326221816864,1.1166249077834256,0.7823740585185012,0.6416813779283362,0.8839884317076377,0.743593287811351,0.9026395017773196,6.25e-05
80,0.4704727588299041,1.1377067266552299,0.7886388699875643,0.6506895881895882,0.880701985013803,0.7484220521700273,0.9037093292178219,6.25e-05
81,0.4682568161127468,1.1632208760950837,0.7915249067317394,0.6556796379200078,0.8760352307085579,0.7500070341295968,0.9037554977678185,6.25e-05
82,0.46621545391584124,1.1912700791560762,0.7949271451699946,0.6621418553396113,0.8688707769159985,0.7515492637443857,0.9026643159188954,6.25e-05
83,0.46565603686030954,1.1797757279743124,0.7899059105093972,0.6538839724680433,0.8741948205600105,0.7481577319007706,0.902515938337074,6.25e-05
84,0.4631100374293358,1.2143099465695497,0.7928858021070415,0.6598908526510789,0.8663073484948074,0.749140307499929,0.9016549528616453,6.25e-05
85,0.46341483905174147,1.189033232416745,0.7920411084258194,0.6561593312023605,0.8770211647167083,0.750682157022701,0.903617428631821,6.25e-05
86,0.46101486578118056,1.2012254636813033,0.7939885966353035,0.6610916374561843,0.8677533850400947,0.7504547521600727,0.9020154594548416,6.25e-05
87,0.4617780623278425,1.1986278652719728,0.7908444590440883,0.654532967032967,0.8769554357828316,0.749592673745716,0.9034529899733456,6.25e-05
88,0.45988996149390005,1.2020738690912545,0.7862690349374692,0.6478423015450187,0.8791902195346392,0.7459914670533448,0.9020639197032989,3.125e-05
89,0.4500414517436487,1.2160985581353083,0.7911260236044957,0.655744176865377,0.8734060733534902,0.7490839393426912,0.9024322571656469,3.125e-05
90,0.44910349133230437,1.2319994405437786,0.7922757455594922,0.6580372670807454,0.870448271329039,0.7494835733891735,0.9018785103849676,3.125e-05
91,0.44877423157837865,1.25055682644606,0.7908679227574555,0.6561276574656821,0.870251084527409,0.7481705421976097,0.9009528512842158,3.125e-05
92,0.44598086491654004,1.2438688381175111,0.7919003261456158,0.6565816099896352,0.8743920073616406,0.7499929527836504,0.9021362742959911,3.125e-05
93,0.444788227614481,1.2644606671958893,0.7944578709026491,0.6614468681208725,0.8690022347837518,0.7511505028123402,0.9014274679116046,3.125e-05
94,0.446503567538457,1.2594473129054446,0.7933785400877543,0.6604085310904175,0.867030366767451,0.7497442309878367,0.9012660824526484,1.5625e-05
95,0.4419801901288641,1.268909952622858,0.7927450198268378,0.6590875093492895,0.8688050479821218,0.7495534321925771,0.9010973098338184,1.5625e-05
96,0.4398082371529502,1.2617378942556567,0.7904690396302119,0.6549921073401737,0.8727487840147233,0.7483514625486107,0.9008866618520611,1.5625e-05
97,0.4405286729937264,1.2664745995444846,0.7911729510312302,0.6560399367338869,0.8724201393453398,0.7489138407718784,0.9012725270301096,1.5625e-05
