epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc,lr
1,0.7462269725753382,0.6794280450519834,0.7325371313264037,0.5816042780748664,0.8935848560536348,0.7046049392313872,0.8751966945241741,0.001
2,0.6829626508697402,0.6538215179735545,0.7504634083390037,0.6017962740651817,0.8896411200210332,0.7179419175175706,0.8874393698253754,0.001
3,0.6606010504668424,0.6348685224979886,0.7553438607193974,0.6068669911148814,0.8933876692520047,0.7227672755310947,0.893333199740864,0.001
4,0.6402937496192559,0.6116527665986203,0.7906098219104155,0.6567015445939213,0.8663073484948074,0.7470808298378868,0.9018746105401774,0.001
5,0.6197894948054454,0.5909623193326459,0.8028344165747672,0.6748293033523282,0.8640068358091232,0.7577897558585306,0.9086872016759643,0.001
6,0.6043077972499304,0.5890928464680883,0.7858701518102255,0.6443474962063733,0.893124753516498,0.7486088920720622,0.9102613466835622,0.001
7,0.5915363956495033,0.563790775062165,0.8041953119500692,0.6711175327587066,0.8853687393190482,0.7634972367861698,0.9186430713105327,0.001
8,0.5788716790751399,0.5569254212423812,0.8147070555386096,0.6901606112583815,0.8727487840147233,0.770789191071895,0.9200430316453219,0.001
9,0.568938453803033,0.5553468819240703,0.8144020272648349,0.6895960959401931,0.8730774286841068,0.7705650307460262,0.921411228391868,0.001
10,0.560812967018137,0.5545687804726369,0.7894131725286844,0.6450457990421723,0.9118574996713553,0.7555894447318973,0.9223470928060169,0.001
11,0.5511912668201452,0.5482112756265426,0.797742790774068,0.6571197102554327,0.9063362692257132,0.7618652964252168,0.9237798324635313,0.001
12,0.5458745365176583,0.5332833770342844,0.8143316361247331,0.682588906117141,0.8970027606152228,0.7752435595194137,0.9277878751618911,0.001
13,0.5401847521255453,0.5378568841830111,0.8194232619254324,0.6921975662133143,0.8898383068226633,0.7786724951110089,0.9267489514730032,0.001
14,0.5351011883491689,0.5262237532094396,0.8180858302634975,0.6890296427666582,0.8937820428552649,0.7781624653065896,0.929663303566197,0.001
15,0.5288397667948933,0.5290984034613198,0.8183439311105376,0.6895484525621511,0.8933219403181281,0.7783186347497423,0.9284409096884452,0.001
16,0.525245034955636,0.5329805543611276,0.8175461648560501,0.6873362885351602,0.8968713027474694,0.7782467347287971,0.9288625270413822,0.001
17,0.5227141624600335,0.5276751137866964,0.8266970130692883,0.7026299440878029,0.8920730905744709,0.7860990443092962,0.9303024715782022,0.001
18,0.5166445236391155,0.5288179629682079,0.8053684976184331,0.6655500789587022,0.9141580123570395,0.7702916008972335,0.9304114885494106,0.001
19,0.5141920081635666,0.520197024571004,0.8323517679908022,0.7152536947126927,0.8811620875509399,0.7895868304031569,0.9319122908117617,0.001
20,0.5120445946025333,0.5143653564826943,0.8282690818648959,0.7043960026924869,0.8941764164585251,0.788020969096649,0.9329278082366209,0.001
21,0.5079910004181633,0.5298669296599262,0.8296769046669326,0.7105945888706517,0.8821480215590903,0.787132342160054,0.9307679825716751,0.001
22,0.5054605172008451,0.5127889657505128,0.8270255050564302,0.7009532595325954,0.8989746286315236,0.7877094972067039,0.9341058503739881,0.001
23,0.5039225627721559,0.5139677008594705,0.8308735540486637,0.7108395659959971,0.8870776915998423,0.7892397660818713,0.9333980237476563,0.001
24,0.49844066202058457,0.5185597447581679,0.831319364602642,0.7134194989628211,0.8816221900880767,0.7886520652653242,0.9321551137122549,0.001
25,0.49729367024459253,0.5127347019817496,0.8292310941129544,0.7061727112127195,0.8933219403181281,0.7887986070806733,0.9341071539198945,0.0005
26,0.4766665554440503,0.506877832394733,0.8373495389380323,0.7222997637964355,0.8843828053108979,0.7951657703445423,0.9359909960114854,0.0005
27,0.4726196894747166,0.5005796497619623,0.8377953494920106,0.720103940181365,0.8925331931116077,0.7971001731677967,0.9375706598031317,0.0005
28,0.4692903567981072,0.5067624577266308,0.8425584833055679,0.7318429661941113,0.882213750492967,0.8000238421648685,0.9366748515438696,0.0005
29,0.4681310982850846,0.49867477003267063,0.8408925596564912,0.7266813612171389,0.8884579992112528,0.799467691852728,0.9382007173843641,0.0005
30,0.4655822662837939,0.5053955595817993,0.8263919847955138,0.6976579493145835,0.9065334560273433,0.7884972701026213,0.9373322691985629,0.0005
31,0.4653401607502019,0.5027116114021579,0.8428400478659752,0.7321701199563795,0.8826081240962271,0.8003814746378971,0.937641827173701,0.0005
32,0.4629654446119578,0.5088940409771737,0.845608766043314,0.7383502650176679,0.8789930327330091,0.8025565624437376,0.937573549909511,0.0005
33,0.46060347481034114,0.4983691478578007,0.8347216030408973,0.7133159268929504,0.8978572367556198,0.7950180421371202,0.9382295416984429,0.0005
34,0.4585307839637001,0.5051348396635703,0.8446232900818884,0.7362516498020237,0.8799789667411595,0.8017246541709084,0.9372673953044574,0.0005
35,0.4583313980692765,0.49932364037399957,0.8336657359393698,0.7120634754919872,0.8966083870119627,0.7937505455180239,0.9377997552979308,0.0005
36,0.45638244172369014,0.4997811635428978,0.8418076444778151,0.7286516247436036,0.8872748784014723,0.8001778304682869,0.9384604228232828,0.0005
37,0.4552947778077699,0.5017293251697086,0.838170768905887,0.7200613854050908,0.8943736032601551,0.7978071589809739,0.9380616373107409,0.0005
38,0.4538775527192532,0.49322731979750656,0.8447875360754593,0.7331489615530611,0.8886551860128828,0.8034467389689496,0.939934059284884,0.0005
39,0.45052299187955214,0.5000223161610033,0.840118257115371,0.7238328714559795,0.8927303799132378,0.7994584731296721,0.9390962786054874,0.0005
40,0.4508953423598238,0.5055461426450576,0.8518266500856425,0.7535183180445558,0.8692651505192586,0.8072638486189532,0.9384609864539876,0.0005
41,0.44916301721241325,0.5009835778232957,0.849926089302893,0.7456541118787609,0.879650322071776,0.8071286412158495,0.9390260790008299,0.0005
